Query, Refcode,DIST1 
3,QKBFEU,2.092
3,DTKVVV,2.038
3,KWJCYY,2.137
3,MONEYZ,1.912
3,RJIUXU,1.887
3,SNNIYO,1.898
3,KBXIJX,1.906
3,QZUQUA,2.121
3,GHNUBK,2.243
3,ZTSPCP,2.191
3,BKYKPS,2.200
3,EAKBKP,2.178
3,LDXQZV,2.184
3,XRBCLN,2.388
3,UNBLZV,2.137
3,VPJVHY,2.194
3,ZXYCRH,2.177
3,HTHXXE,2.224
3,ETSHHI,2.167
3,FQDXCK,2.133
3,LJBZQZ,2.164
3,BVUWCR,2.152
3,FWDDMQ,2.195
3,NLQWKU,2.133
3,PZZGFM,2.123
3,LMFFQY,2.142
3,DIUOUI,1.953
3,RIJPGQ,1.942
3,QPJARQ,2.038
3,JOHVGF,2.032
3,RJCSWG,2.042
3,PDXTYG,2.056
3,RGANGJ,2.056
3,CERVJR,2.078
3,DQLFJN,2.085
3,XKJGTS,2.053
3,OLDIPY,2.212
3,KBYDUQ,2.133
3,KXRVSB,2.078
3,BMAISA,2.046
3,MBVIOC,1.884
3,BOVBKG,1.947
3,GKKYGB,1.946
3,AVEAIQ,1.844
3,ABAYRX,1.851
3,MDPSRI,1.984
3,JNWEHU,1.946
3,GNDVTZ,1.890
3,EDHSGM,1.943
3,KQUURB,1.853
3,GKTFFT,1.853
3,UAWCRY,1.958
3,DTYYNE,2.038
3,HTGORW,2.040
3,VDMCPD,2.149
3,OBSLTR,2.164
3,AERABK,2.165
3,SKNNLO,2.178
3,GZBOYQ,1.858
3,ZWZCDJ,1.870
3,LENLGZ,2.268
3,NOPSED,1.967
3,DMLLJB,2.217
3,DVAZAD,1.967
3,JVSQFQ,2.044
3,NTCZDR,2.019
3,ZWCPFO,2.102
3,AYMJYH,2.149
3,DTFYCV,2.186
3,BNWVQO,2.185
3,ELSGEC,1.859
3,ZGLBEV,1.861
3,LBEZUV,2.223
3,UZQZEB,2.201
3,KPAPQG,1.986
3,FGHXJX,1.972
3,YPGMTR,1.922
3,SQANTP,1.942
3,CYPZCF,2.069
3,BSWRIA,2.171
3,JXIMHZ,2.112
3,SSBHMT,2.119
3,ZPGIOK,1.827
3,KZIOLE,1.948
3,HEEGTX,1.998
3,ZNNXVT,1.812
3,DCJUZY,1.952
3,MYHFLJ,2.002
3,ODHUSM,2.232
3,OYOKWL,2.109
3,KHHCRW,2.195
3,BYEICS,2.163
3,XVNBKH,2.206
3,NKTHSK,2.160
3,XQJYVC,2.160
3,FVEWCV,2.221
3,YDCDVU,2.312
3,HCNADQ,2.299
3,CWNTOO,2.288
3,LXEEBF,2.003
3,QAZAVS,2.106
3,LPEHQV,1.948
3,GRHABP,1.987
3,AYFYJA,1.858
3,RIDBCB,1.978
3,YRHVWM,1.936
3,KUWGXY,1.878
3,CRWQGC,2.260
3,LCUWHK,1.940
3,RTSFZG,1.864
3,GEGPJR,1.987
3,SXESHS,1.928
3,LIHEEB,1.986
3,NQKIAD,1.857
3,TGXILB,1.958
3,MIZXYG,1.937
3,QLIWOE,1.861
3,KWMZVU,2.217
3,QCLCLR,1.952
3,KTGNUQ,1.848
3,YXUBZI,1.970
3,WFBGPO,1.868
3,FCWQPC,1.939
3,LSOWOD,1.914
3,ICLGOH,2.154
3,BDQWTJ,2.243
3,RZBLEJ,2.104
3,VFYVQO,2.214
3,VTSATZ,2.112
3,KBEHXF,2.085
3,YXHCZK,2.468
3,MXFTIQ,2.129
3,EPJQAJ,2.184
3,CCABSC,2.177
3,GSYCYC,2.166
3,IRTQYA,2.167
3,FXLFEE,2.181
3,WJULKK,2.147
3,YZWOEC,1.867
3,QVAMZD,1.893
3,IDMZSS,2.439
3,CDDTUO,1.804
3,GGMDWM,1.797
3,WSHEIG,1.797
3,FCKGHD,1.797
3,SEAEIP,1.822
3,TLDZYE,1.810
3,MMILGJ,1.820
3,SWHTYC,1.805
3,NUFEUZ,2.214
3,TUZOYH,2.150
3,HDHVIR,2.117
3,UNMABU,2.211
3,SQJTQQ,2.142
3,FGPJAA,2.116
3,ZLDICL,2.167
3,FDRNEQ,2.159
3,QYAVYT,2.181
3,WIUIWT,2.156
3,MRMKIY,1.919
3,VLCSUM,1.911
3,XAJHVH,1.939
3,FPVIHQ,1.936
3,VFONFN,2.184
3,SAUMUA,2.189
3,IGDHOO,1.887
3,SZUCXB,1.930
3,ZCQDZH,1.956
3,HGJIFU,1.971
3,DOQDBK,2.260
3,TSXQTF,2.201
3,YUNWAB,1.844
3,KBGCMB,2.143
3,IPUIDM,2.157
3,JCWXXU,1.865
3,BLCIQO,1.804
3,HNYPIJ,2.198
3,AISBOB,2.172
3,NTWJJB,1.915
3,RHPWED,1.911
3,TASVQU,1.919
3,OHSRNZ,1.939
3,MMYKPR,1.936
3,DCORII,2.184
3,QUVWFH,2.189
3,FTGJZI,1.930
3,EJZMQH,1.887
3,UZOUZN,1.971
3,ZNGAFS,2.260
3,ICTGBA,1.956
3,YZBAVY,2.201
3,NIXDGY,1.804
3,HGYVQA,2.198
3,WWFRQZ,2.172
3,YZAMLD,1.915
3,OQJZCT,1.844
3,MEXFDN,2.143
3,JOZZQS,1.865
3,AWXPBP,2.157
3,QVPMBV,2.170
3,SUYBPV,2.157
3,CDMEDR,2.208
3,EBCZDU,2.221
3,TBSYOC,2.181
3,WSOIAC,2.135
3,AUJFMB,2.176
3,EGRGCW,2.182
3,ZQRGAE,2.199
3,YUJWSD,2.141
3,WMEOCG,2.110
3,TVTLSD,2.107
3,XGGNKN,2.115
3,HBYJRA,2.181
3,IGAUXH,2.254
3,YPOKJE,2.142
3,UBDHQH,2.174
3,BXEHKP,2.192
3,RXJPFZ,2.132
3,COWPLW,2.096
3,ROPASX,2.247
3,MTRULH,2.243
3,DVNSDR,2.277
3,TMTJCT,2.175
3,FPRBUZ,2.221
3,QMHBZL,2.126
3,XYSXDI,2.213
3,EVFOJW,2.172
3,FCCQRM,2.178
3,BWLYEO,2.150
3,OFBFUV,2.195
3,URVBOU,2.152
3,BPSPFZ,2.160
3,TUYQMU,2.158
3,JFDEDI,2.092
3,ZEBYCM,2.187
3,AJUFKL,2.098
3,WIJVQL,2.147
3,PLOPUK,2.145
3,HTDPUG,1.901
3,HHSAPR,1.934
3,OTSJYO,1.940
3,JGLVPN,1.882
3,PNRYQI,1.893
3,THWQIP,1.857
3,IRGKGD,1.875
3,IFVWMB,1.842
3,WPJBAN,1.904
3,YNNEXB,1.876
3,ONPQIA,1.918
3,AJPGPU,1.932
3,UKQDJD,1.883
3,WCEBQI,1.897
3,YXXDAH,2.232
3,FMIGSE,1.976
3,WLQKRF,2.177
3,CUMVUW,1.950
3,MLHYIM,1.958
3,AEBMMX,1.891
3,SLUKUB,1.988
3,PJHVYG,2.074
3,NKSPCQ,2.060
3,VBYZFB,2.080
3,VKXNUJ,1.905
3,CNDWCY,1.878
3,APGVSP,1.990
3,KDXCUM,2.112
3,XRTKDU,1.981
3,IGSVDA,2.225
3,CUUSVJ,1.877
3,XIBHBE,1.876
3,DETNLT,2.250
3,PAOVJE,2.214
3,FPDDDB,1.947
3,JHVSGW,1.930
3,HXAUAL,2.230
3,YDGQUF,2.099
3,YHHLJA,2.196
3,MLLSXR,2.359
3,JQZNBK,2.166
3,HPTODC,2.197
3,VCGIHJ,2.213
3,MUULVM,2.158
3,TGTAEU,2.209
3,USPSRU,2.212
3,NYQJHV,1.549
3,VBLKYH,2.212
3,KTQFVU,2.220
3,LUAOEI,2.140
3,BJCHAX,2.125
3,OCRYNS,2.170
3,ISQIYW,2.175
3,LMYRCI,2.173
3,QDAPQI,2.146
3,PFNFUW,2.257
3,RTGMOU,2.195
3,HNVMAY,2.198
3,OHTNHX,2.144
3,RSWWPO,2.170
3,GCRHFB,2.172
3,FFPJQS,2.258
3,EUDAZD,2.213
3,KKOQXY,2.218
3,BDPFJL,2.143
3,BVAEGH,2.173
3,CQEBXO,2.135
3,TDRYHD,1.863
3,MOALFE,1.902
3,YTJBOD,1.873
3,WEQKWO,1.936
3,IYVLGI,1.863
3,HSYXSQ,2.274
3,YSHTJZ,1.926
3,GKRIMP,2.210
3,TORLNJ,1.976
3,OYEYNG,1.894
3,LUANPW,1.867
3,ONFBEH,2.334
3,HAMXUO,1.934
3,VMHHVA,2.208
3,UFJSPA,1.946
3,OKVGNK,2.291
3,ZDJQDC,2.144
3,OBGSFP,2.200
3,DRPWMT,2.212
3,ZARRTU,2.244
3,QLYBKP,1.922
3,TXJXXI,2.305
3,KSMRJX,1.892
3,DHOMAP,1.937
3,TLUMFH,1.922
3,XYHFGN,2.148
3,ICLYAW,1.869
3,VBRUET,1.909
3,WSOKUC,2.244
3,JEGGEF,1.915
3,IWLTEJ,2.011
3,FRSXSZ,2.234
3,VBRPGR,1.912
3,JSFFIT,1.912
3,MOBTGS,2.238
3,UQQBZJ,1.898
3,PQNDQH,1.967
3,GFCRDD,2.215
3,RKNNOQ,1.952
3,YMPCNW,1.862
3,XXLSNO,1.920
3,EONOVF,2.272
3,TMGEOQ,2.198
3,JGDQFZ,2.157
3,IGXJSB,2.104
3,MXQHEU,2.176
3,ZCPSSC,2.127
3,MLFWQX,2.078
3,PBRKEM,2.101
3,XXZUMA,2.099
3,PBGGMF,2.044
3,LNIMZU,2.092
3,WAQJQP,2.107
3,VHXTRU,2.091
3,WDZQLJ,2.186
3,PAKXXL,2.166
3,XJYGLB,2.128
3,TFQOJY,2.109
3,EWHHOF,2.497
3,VEQCNB,2.194
3,EOPQCJ,2.110
3,JCZNBL,2.128
3,WSQPTE,1.911
3,GBZOML,1.897
3,MEKECC,1.932
3,DZZLRP,1.890
3,YYGMDE,1.863
3,CWNVCC,1.913
3,FEIXFG,1.899
3,EPJCSM,1.889
3,JOEUDE,2.229
3,NLDBXK,2.192
3,KJPGJE,1.940
3,IODWBA,1.938
3,TOXYEX,1.893
3,TKBHXU,1.889
3,QVPHXW,1.979
3,SFKCRM,2.116
3,LZPJBC,1.968
3,VQHGLE,2.214
3,SRAQRF,2.052
3,HRVAHE,2.057
3,ERALNZ,2.179
3,HAUUVM,2.139
3,ZVTVJF,2.128
3,WUKZHY,2.034
3,SYTKCG,2.129
3,PCMTGU,2.139
3,QAHIMV,2.037
3,GKIDVG,2.217
3,OLOCXB,2.247
3,HTXIKD,2.161
3,KDVVLR,2.202
3,YJGMAF,2.235
3,ZERSSA,2.057
3,EJWNYA,2.199
3,TSXLBA,1.887
3,RTBYQS,1.901
3,NTXITI,1.773
3,KWBYQT,2.046
3,HMBGXM,2.084
3,UAQTVI,1.787
3,BQMTQS,2.054
3,YBGWPE,2.087
3,UPOXDX,1.790
3,AYJHMN,2.002
3,LCXEEN,2.134
3,UEJLQZ,1.875
3,GZAVFM,1.875
3,YYSDAM,2.274
3,WIEMUW,1.882
3,BKAAIO,1.869
3,VXQVLV,2.266
3,CGTERZ,2.132
3,LCNZRP,2.149
3,BWUPNK,2.116
3,EPUIVA,2.183
3,YKGSOP,2.065
3,XGUXZZ,2.135
3,KXTSMW,2.149
3,THDVPC,2.131
3,YNGFPD,2.154
3,NWERMW,2.089
3,VGFLRV,2.130
3,SSXFIT,2.142
3,YZVECZ,2.166
3,DIBGSR,2.135
3,HVGZVS,2.059
3,DTMGGY,2.150
3,DLRRHL,2.144
3,AAFLAZ,2.184
3,ZCFSDG,2.174
3,BBESJZ,2.152
3,PMEQMX,2.208
3,UXBRZU,2.173
3,ZDITRE,2.169
3,UVHWZV,2.189
3,FBATPN,1.910
3,IKZAST,1.918
3,EGKRNG,1.910
3,EDEXPZ,1.902
3,GRXWUF,2.251
3,FQTYEI,2.274
3,YTCTUX,2.183
3,WQFMHD,2.220
3,IVKQYT,2.168
3,GLMQGT,2.139
3,ZHEQGN,2.203
3,RXQSAW,2.170
3,FPDBSP,2.156
3,MCPZXL,2.100
3,NYNBOE,2.120
3,QEZOMC,1.913
3,IYUFHY,2.351
3,RYRPGW,1.849
3,HJMZPK,2.128
3,UTEZTW,1.891
3,IJQEIG,1.885
3,LHSFPA,2.153
3,RZWWUJ,2.270
3,QYSKKB,2.148
3,NJCEQS,2.119
3,KTXAJH,2.213
3,RLEMPE,2.228
3,OEKASY,2.168
3,SAEKNE,2.134
3,QHMWPC,2.103
3,FXTHHE,2.121
3,CQJVNE,2.191
3,BWFHQC,2.228
3,OBLIFN,1.851
3,UVWGIK,1.856
3,SXLMSC,2.118
3,CVAYMF,1.977
3,EEJNYI,1.980
3,ERNEMG,2.103
3,FYFOQV,2.121
3,OXHMBS,2.191
3,DEEWII,2.228
3,WWGVYZ,1.851
3,SHNMAZ,1.856
3,UNDJAW,2.118
3,CVIYUS,1.980
3,RBCIXW,1.977
3,JEHSOS,1.922
3,MOIUMU,1.929
3,XYCSUT,1.889
3,NKUSDM,1.859
3,CVTWSN,1.874
3,VOEDDE,1.928
3,IJNCFF,1.881
3,USSQZY,1.892
3,VWKSSB,2.232
3,XMWBIU,1.941
3,ZDIPGE,1.939
3,WSMTWA,2.202
3,FEQHAW,2.114
3,GVDXBW,2.072
3,BJOYFI,1.858
3,BELRBY,1.846
3,NKKPTE,2.201
3,VERIBI,2.199
3,ZOLXYU,2.169
3,VBCSYY,2.265
3,BCFXDI,2.193
3,HAJKTV,2.101
3,IYHTVN,2.119
3,DMFUBZ,2.254
3,OXGXZA,2.201
3,NQNWBH,2.217
3,UOZGNY,2.217
3,SLKDUX,2.162
3,QMRXGV,2.257
3,YZCWMB,2.056
3,SJXTET,2.104
3,RIRKOE,2.119
3,PPFRXQ,2.207
3,GVGWHB,2.193
3,WHBXTQ,2.168
3,EMFVNG,2.307
3,MZSLBD,2.267
3,SKMGPY,2.213
3,DCKKUI,2.189
3,MXIPEN,1.877
3,LGXMWM,1.877
3,MMHFXL,2.159
3,LXMZYS,2.183
3,JVHMPC,2.166
3,PXBKPF,2.133
3,CASCVD,2.142
3,DRGCBA,2.128
3,XNITNV,2.098
3,BRZBZN,2.096
3,GUSMRM,1.898
3,UXQOUG,1.928
3,VTAQGB,1.906
3,NVNJWT,2.079
3,QZNXCQ,2.184
3,RZFZME,2.152
3,YGVJQT,1.902
3,ANPCMV,1.929
3,TZPICJ,1.900
3,ZRIOML,2.081
3,WOJVYC,2.165
3,DGNWEQ,2.229
3,MTEKBQ,2.144
3,YKRQGY,2.187
3,DJYFFL,2.135
3,SAWIPK,2.092
3,LAXPOO,2.322
3,WALMSL,2.267
3,TEVCNP,2.161
3,HBFLFR,2.122
3,REWOYD,2.385
3,CBMJQP,2.326
3,YPDHJQ,2.166
3,MYSLVZ,2.181
3,GKJAKG,2.140
3,ETSERT,2.091
3,JHVTXW,2.262
3,SXHJSN,2.167
3,QXKDPB,2.117
3,KQMBLB,2.385
3,ZJKUNS,2.302
3,FNCRKS,2.172
3,NYZUOL,2.191
3,LEEJQK,2.148
3,AAHNAT,2.085
3,BTHJTG,2.265
3,KMJRUA,2.169
3,ELYITY,2.119
3,NPTLIK,2.385
3,IOYJRQ,2.304
3,VTKVDC,2.170
3,DLMUCD,2.192
3,NIJFTY,2.150
3,WQRCYD,2.086
3,PCZSUT,2.268
3,MZDXHH,2.167
3,EETPJR,2.119
3,LFOHKY,2.384
3,GSZIXZ,2.303
3,WMFDQV,2.172
3,FISNNQ,2.189
3,AFFPRQ,2.153
3,VYXSXZ,2.084
3,CLGWVE,2.270
3,DELSUE,2.169
3,BONPLG,2.120
3,SSYSIC,2.386
3,ZJTTWI,2.306
3,LWEWRC,2.173
3,JNIKUZ,2.190
3,RBPCTL,2.152
3,MHLAMW,2.085
3,GRDDDE,2.272
3,CFEMUB,2.169
3,IKEMFV,2.120
3,YDLKXJ,2.387
3,YAVVJZ,2.308
3,RYFTZD,2.173
3,UYDEHE,2.190
3,NZHXQB,2.155
3,MAFYBJ,2.087
3,RDQZVX,2.274
3,IFPWZZ,2.169
3,QBEECD,2.121
3,ABLNOK,2.388
3,TEHIKM,2.308
3,XGFAVS,2.175
3,VHMMMJ,2.190
3,DRJMKF,2.158
3,NIPWYG,2.088
3,CZYOKO,2.275
3,HVNCZE,2.168
3,XHBHGD,2.120
3,WUJGQU,2.385
3,DLRVUP,2.309
3,DYERXK,2.173
3,DCOTFF,2.186
3,AVNSAL,2.165
3,FYLMDN,2.089
3,MUAOCU,2.278
3,RAYIAR,2.168
3,PXUEQV,2.119
3,ALDBQL,2.386
3,UVYHQA,2.312
3,QJTRDJ,2.174
3,ZOLYBY,2.186
3,FJKICW,2.166
3,PVOCAR,2.089
3,AADZDO,2.280
3,YGTRXO,2.166
3,KBQZEM,2.121
3,ANUIJM,2.385
3,MJUPNN,2.313
3,UZQAFD,2.174
3,FBKUWP,2.183
3,FTIKZP,2.175
3,PEFFYU,2.089
3,ZEYGON,2.266
3,NJXCMZ,2.173
3,WLGWOM,2.130
3,ZRCHLG,2.394
3,TPQZRC,2.314
3,NLMTZY,2.181
3,DSZJDL,2.199
3,JHZGBA,2.154
3,IIFMKT,2.090
3,PMBVVJ,2.269
3,KGOIEF,2.177
3,GKEZTW,2.130
3,BPMUQB,2.395
3,TEOISV,2.315
3,DJBQUA,2.181
3,QYZPHI,2.201
3,MXTPLQ,2.155
3,HXPGST,2.093
3,ZJLZUH,2.198
3,EJHQHW,2.217
3,ONXOHD,2.185
3,VCOPCE,2.174
3,JJKFPJ,2.158
3,AGUDXD,2.197
3,ASMXCN,2.373
3,REUEDX,2.330
3,FEAGRR,2.310
3,LATFLP,2.256
3,GDEELW,2.261
3,LYFZTH,2.217
3,FAIETZ,2.119
3,ZOTFCA,1.899
3,GLGYTY,1.943
3,GZBQGV,1.839
3,TMEJPD,1.921
3,ZGXSCH,2.132
3,LHHXEW,2.168
3,WBSQZZ,1.851
3,MKNWUI,1.904
3,NIOIJO,1.927
3,TEPTAG,1.881
3,EBQOYC,1.901
3,PUPHRP,1.938
3,JBSWHO,1.858
3,RKFEUP,1.889
3,NQTJKG,2.247
3,ZXLTOK,2.108
3,IZDTZF,1.842
3,MFQMDK,2.159
3,BPDVNV,2.206
3,OCBBXV,2.108
3,HDRVGE,1.884
3,YASRXU,1.965
3,HMHZFY,2.123
3,NGVPHH,1.843
3,IAVIJH,1.893
3,OHVOAU,1.945
3,VZGILS,1.873
3,GOCCSC,2.268
3,ZZPOAE,2.262
3,LBNMOP,1.913
3,UEJZJG,1.943
3,TVKHTC,1.880
3,HQDAPT,2.171
3,DMSTWP,2.167
3,KBLTIJ,2.142
3,HEWSVR,2.132
3,KCBUQJ,2.131
3,RQZRGP,2.134
3,BMPYBV,2.196
3,MWPXKL,2.184
3,ORKEOG,2.154
3,ZCUYFW,2.144
3,ZOXGNV,2.162
3,AOGILV,2.136
3,TDNGKR,2.134
3,VVKXAB,2.139
3,DZRMYZ,2.138
3,ENNRVG,2.111
3,BNRAUU,1.814
3,TCGYLW,1.812
3,RLBYCP,1.806
3,UNICUK,1.811
3,ORMUUB,2.005
3,FCTKPV,2.013
3,EDKRVG,1.812
3,JIIYWZ,1.805
3,BKCMZF,1.818
3,SIQYWK,1.821
3,LSRFVH,2.009
3,BFKVTV,2.013
3,ZINPZW,2.180
3,WLHGXK,2.257
3,GSEOCP,2.147
3,MQAITE,2.130
3,PNRKZX,2.403
3,PBFFAF,1.948
3,ESZLBA,2.393
3,VPRIOL,1.876
3,AQQGDY,1.881
3,QBQWBY,2.184
3,YVUDYB,1.985
3,FAVYRK,2.157
3,KPCCQC,2.121
3,GVEYBL,2.158
3,BWLOPX,2.124
3,XGUWBR,2.276
3,XTMDAW,2.227
3,DNZZKB,2.264
3,XRECYG,2.290
3,VAVFCU,2.186
3,BUDBKX,2.213
3,ACGUPU,2.222
3,WHHRSC,1.893
3,IYBGIQ,1.883
3,TAIBJP,2.258
3,CFQPVE,1.911
3,JDXHFO,1.952
3,DRQMIY,1.892
3,YMSEHS,1.892
3,JFHWJK,2.220
3,MTLIMR,1.915
3,IACMTL,1.979
3,ZJYDNZ,2.232
3,BODOON,2.119
3,PLCABO,2.249
3,JGJNFE,2.143
3,RNBWEI,2.194
3,RCPHUC,2.153
3,URFLMN,2.241
3,MYAUVU,2.167
3,YJYNEU,2.162
3,PVCUCE,2.215
3,NTOXQU,2.158
3,FQZHPJ,2.121
3,EVKOWP,2.235
3,ANFAXV,1.904
3,EFXAEW,1.875
3,UIYUHQ,1.908
3,OPSQEH,1.970
3,VESIXK,1.898
3,UKERID,1.906
3,LMIKFB,1.905
3,HSFWNA,1.958
3,WHHWMT,2.235
3,DINGAP,2.271
3,WGWKXS,2.183
3,YUENAJ,2.211
3,MKRVXB,2.227
3,DJTDUG,2.265
3,VTQRUA,2.264
3,PMSBZB,2.290
3,XGRDVI,2.232
3,ROKEBP,2.260
3,JMBJDP,2.195
3,DPRHWY,2.148
3,GVFCTU,2.247
3,GLEKGA,1.913
3,VNNVYZ,1.901
3,AYNHAG,1.913
3,MTMFDS,2.247
3,LIMHSV,1.954
3,CLCIVW,1.889
3,NBYSXG,1.912
3,WRJSAJ,2.210
3,TYRVYI,1.917
3,AOQYNW,1.952
3,HKAOAM,2.162
3,IQJUJJ,2.258
3,ZUZKXR,2.185
3,CSCPJH,2.204
3,UDDYUX,2.131
3,RZMFCV,2.157
3,NCXVHN,2.242
3,CIOTRR,2.178
3,ICTHSV,2.162
3,IMYLYA,2.226
3,SXVAMN,2.146
3,UMXSNP,2.125
3,MXTXOI,2.210
3,ZRXFTR,1.899
3,FRAGZB,1.868
3,NUFWXK,1.931
3,ZYLODK,1.968
3,PKNTQN,1.906
3,ZEAWAX,1.904
3,MYZOMJ,1.916
3,CSEQWJ,2.267
3,FPNRKW,1.969
3,KXUAFU,2.299
3,RRAXZW,2.154
3,PMRZAF,2.193
3,SBJGOB,2.217
3,QKBDWO,2.291
3,AHMXTE,2.273
3,IMDKEV,2.200
3,JJLILC,2.168
3,YXLRET,2.164
3,PRIIUE,2.182
3,NHFRKA,1.921
3,TJOQBV,1.876
3,PYQXHL,1.962
3,POULUC,1.926
3,PLGXMP,2.185
3,DFCRTM,2.137
3,BBUUMQ,2.174
3,CVCSZI,2.134
3,HBUDJC,2.190
3,JYTQQS,2.185
3,CCGVUF,1.880
3,EBAJNK,2.183
3,HBSUQK,1.910
3,HHRLQK,1.956
3,IEQSAY,1.938
3,WHVCEL,2.205
3,RVCXRM,2.150
3,RWNWNN,2.162
3,WLVPRC,1.954
3,YLWSZK,2.239
3,WSNUDD,1.860
3,RIUKRC,1.909
3,YMMSNE,1.925
3,EDATTZ,2.333
3,OKKWLT,2.256
3,SXKUDV,2.112
3,TUKQNS,2.429
3,IDLCHV,2.332
3,AVQAWH,2.127
3,YZEARE,2.114
3,JHIHDV,2.116
3,KVFKZJ,2.111
3,UKJASY,2.125
3,AHPQUB,2.108
3,GPBMLH,2.118
3,XFZPFG,1.916
3,OBIRQF,2.392
3,XLZDSP,1.890
3,HYDETW,2.243
3,LLZUVK,2.138
3,BLMMLG,1.875
3,JYZXXH,1.908
3,IISQCY,2.317
3,KAEFDW,2.280
3,XETBBJ,2.062
3,GJIVYT,1.877
3,EKDKSP,1.872
3,OVEGZM,2.061
3,BVTQCO,1.883
3,OGIUVS,1.891
3,USJVED,2.065
3,CXZFPV,1.875
3,WWTQJU,1.859
3,NHLSIX,2.059
3,VJCLPO,1.889
3,LWDEXL,1.883
3,UPEIWA,2.191
3,NCVTVE,2.154
3,SICHHW,2.173
3,DUGFCJ,2.165
3,QRALNW,1.879
3,GYRXMH,1.876
3,MLHMFL,1.882
3,PUIMAC,1.881
3,TYWSHE,2.320
3,IFWAIJ,2.138
3,QMGHYL,2.125
3,QMTBOV,2.165
3,AMQSYW,2.207
3,ISGFZE,2.196
3,LNKYZQ,2.239
3,SYOHZF,2.234
3,OEUHZV,2.193
3,EEQFWC,2.181
3,UNGJDL,2.175
3,REDDFI,2.198
3,CGRCPK,2.180
3,LVJLYE,2.198
3,ZULCXZ,2.191
3,XMWWEY,2.156
3,IQKUPS,2.134
3,YQLKQO,2.157
3,RIQVGX,2.149
3,TYQYRC,2.203
3,MYPRGC,2.185
3,AJVLEG,2.186
3,AVVPAK,2.110
3,OLWRFU,2.152
3,TUVLJE,2.177
3,LTUXZE,2.133
3,LHYBED,2.048
3,AIRUFU,2.125
3,CTSAOZ,2.140
3,WTSQSD,2.115
3,HRPENA,2.138
3,NQZMMQ,2.115
3,HRUPEX,2.094
3,LRPVBF,1.961
3,CLHYHJ,2.252
3,BALQAM,1.850
3,TMAMFO,1.880
3,KPCNJY,1.969
3,BMFLBF,2.342
3,IWFZKT,2.152
3,RYXGZB,2.273
3,MVDXTJ,1.916
3,SARTIV,1.856
3,JEOLNH,1.945
3,QXZKGR,1.968
3,VKWYKA,2.079
3,OHLSNQ,2.228
3,JSWTVR,2.189
3,LFKFAB,2.265
3,ELAGAV,2.104
3,XMRWVH,2.053
3,AZBMIY,2.052
3,JAPTZG,2.258
3,HYVPKF,2.137
3,XMWHLR,1.938
3,XAYRPN,2.144
3,DXDGFC,2.065
3,LLKXTE,1.935
3,QOQKMP,1.817
3,VRVEUZ,1.799
3,BCPQWG,2.132
3,NAKNFY,2.052
3,RZEKON,1.992
3,EDXKXM,2.089
3,IWCHKF,2.006
3,WCTCSU,2.070
3,XBOWIE,2.164
3,DVFDQW,2.082
3,SJUZZH,1.823
3,JVWSIZ,1.827
3,OUTFBQ,1.968
3,ZPNSDR,2.181
3,IQABNR,2.165
3,WRUOWD,1.954
3,ZBCSBU,1.951
3,YVVUKK,2.153
3,IAGBTC,2.202
3,IKXXLQ,1.994
3,THEVVO,2.154
3,AHGNQT,2.116
3,VIFUJA,2.200
3,WZVBVU,2.115
3,XHKPUT,2.105
3,KPBVXU,2.160
3,FBRAVX,2.142
3,HPMDCY,2.224
3,ZASVBM,2.215
3,KFFZYF,2.169
3,EKCXYR,2.243
3,AYPJWH,2.231
3,OBHRMO,2.129
3,EIHQXN,2.132
3,EZMIHN,2.118
3,JSMKBQ,2.068
3,NXQDRP,2.119
3,NIOKFV,2.150
3,CWFBAT,2.315
3,AZYSOL,2.148
3,RLOFIO,2.172
3,AYQMII,2.207
3,NTOBYD,2.211
3,WFRJEB,2.317
3,KYBAES,2.272
3,TWZFMH,2.264
3,BAWLUD,2.274
3,VXAGDL,2.263
3,XVSSIE,2.273
3,VTPIYN,2.271
3,FDFAXF,2.287
3,MJWTPJ,2.280
3,GVSVCW,2.278
3,PNWTLF,2.186
3,LWWBKS,2.309
3,VDSLCW,2.255
3,QAHYCL,2.214
3,EXFADL,2.269
3,MPARXY,2.288
3,IEVERW,2.274
3,TEGAIA,2.289
3,XGCLIJ,2.196
3,DBSZDX,2.303
3,JXSWEM,2.262
3,MXIBZV,2.229
3,QUUIKE,2.315
3,QHWAIL,2.273
3,CHYYQH,2.321
3,BSJPSU,2.296
3,QKVUBG,2.308
3,AZEBRC,2.302
3,BRGOYB,2.321
3,CSEGKO,2.296
3,CDWBRH,2.116
3,PYKHNK,2.238
3,TLSJNP,2.181
3,FRYXXL,2.465
3,RTBQTF,2.103
3,WRVUQO,2.078
3,LFGXKF,2.228
3,KPSYGI,2.198
3,GACHEN,2.110
3,FUBNAU,2.174
3,UYQEQM,2.202
3,CUJJDO,2.190
3,SHUYZA,2.093
3,ETRWXP,2.127
3,DILYDE,2.232
3,PMZJYF,1.876
3,VDTKMF,1.892
3,KAHJAJ,2.349
3,NBWLZK,1.892
3,BMTVGU,1.880
3,ZGTDXN,2.319
3,PXSTOY,1.794
3,SCNJMK,1.833
3,SXXMTW,2.252
3,QRFOAG,2.223
3,LCGVVA,2.214
3,POHNON,2.221
3,YKYWVE,2.099
3,XZWMNQ,2.138
3,NBKJYH,2.216
3,XTJZUT,2.302
3,IFEWNI,1.864
3,WFDNSG,2.223
3,DOCSOT,1.857
